26	8102016	APPLIANCES	RETAIL / DEPARTMENT STORES	ELECTRIC RAZOR STORES - SALES AND SERVICE 	165
26	8102016	VEHICLE RENTAL	AUTO / GAS	REPLACEMENT RENT-A-CAR	48
26	8142016	TAX	TAX	TAX PAYMENTS 	33
26	8152016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	DUTY FREE STORES	208
26	8152016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	DUTY FREE STORES	299
26	8182016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	STENOGRAPHIC AND SECRETARIAL SUPPORT 	331
26	8232016	LEGAL	PERSONAL SERVICES	FUNERAL SERVICES AND CREMATORIES 	67
26	8252016	TAX	TAX	TAX PAYMENTS 	43
26	8272016	ANTIQUES	RETAIL / DEPARTMENT STORES	SPORTS AND RIDING APPAREL STORES 	280
26	8272016	EDUCATION	EDUCATION	SCHOOLS AND EDUCATIONAL SERVICES (NOT ELSEWHERE CLASSIFIED)	3837
26	9072016	GROCERIES	GROCERIES	PACKAGE STORES BEER, WINE, AND LIQUOR (BMG INFERRED DEFINITION)	116
26	9072016	OTHER	OTHER	MISCELLANEOUS STORES (BMG INFERRED DEFINITION)	51
26	9102016	AUTO	AUTO / GAS	AVON RENT-A-CAR	33
26	9102016	AIRLINES	AIRLINES / TRANSPORTATION	TOWER AIR	1926
26	9132016	PHARMACY	HEALTHCARE / PHARMACY	HEARING AIDS SALES, SERVICE, AND SUPPLY 	49
26	9142016	GROCERIES	GROCERIES	MEAT AND FISH (SEAFOOD) MARKETS, INCLUDING FREEZER PROVISIONERS	261
26	9152016	HOTEL/MOTEL	LODGING	FOUR POINTS HOTELS	472
26	9152016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	DIRECT MARKETING - INSURANCE SERVICES 	256
26	9172016	AIRLINES	AIRLINES / TRANSPORTATION	METRO AIR	1594
26	9172016	DIRECT MARKETING	HOUSEHOLD	FURNITURE, HOME FURNISHINGS AND EQUIPMENT STORES, EXCEPT APPLIANCES	28
26	9172016	ALCOHOL	GROCERIES	MEAT AND FISH (SEAFOOD) MARKETS, INCLUDING FREEZER PROVISIONERS	155
26	9172016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	HOBBY, TOY AND GAME SHOPS 	151
26	9182016	ANTIQUES	RETAIL / DEPARTMENT STORES	GIFT, CARD, NOVELTY AND SOUVENIR SHOPS 	231
26	9192016	LUGGAGE	RETAIL / DEPARTMENT STORES	MISCELLANEOUS GENERAL MERCHANDISE 	101
26	9192016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	U.S. GOVERNMENT U.S. FEDERAL GOVERNMENT AGENCIES OR DEPARTMENTS 	42
26	9192016	RECREATION	ENTERTAINMENT	MOTION PICTURE THEATERS (BMG INFERRED DEFINITION)	485
26	9212016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	MEN'S, WOMEN'S, AND CHILDREN'S UNIFORMS AND COMMERCIAL CLOTHING	111
26	9222016	AUTO	AUTO / GAS	TOWING SERVICES 	51
26	9232016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	JEWELRY, SILVERWARE AND PLATED WARE	289
26	9252016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	DEPARTMENT STORES 	250
26	9302016	TRAVEL	AIRLINES / TRANSPORTATION	AIR LANKA	1724
26	9302016	OTHER	OTHER	WRECKING AND SALVAGE YARDS 	88
26	9302016	VARIETY STORES	RETAIL / DEPARTMENT STORES	VIDEO, GAME VIDEO AMUSEMENT GAME SUPPLIES 	155
26	10032016	GIFTS	RETAIL / DEPARTMENT STORES	DURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	228
26	10132016	GAS	AUTO / GAS	MISCELLANEOUS AUTOMOTIVE, AIRCRAFT, AND FARM EQUIPMENT DEALERS NOT ELSEWHERE CLASSIFIED	67
26	10142016	GOVERNMENT SERVICES	OTHER	GOVERNMENT LOAN PAYMENTS	49
26	10172016	BARS	ENTERTAINMENT	VIDEO TAPE RENTAL STORES 	184
26	10192016	GIFTS	RETAIL / DEPARTMENT STORES	MOVIE RENTAL STORES (BMG INFERRED DEFINITION)	100
26	10192016	PERSONAL SERVICES	PERSONAL SERVICES	BEAUTY SHOPS	39
26	10202016	CLOTHES	RETAIL / DEPARTMENT STORES	WOMENS ACCESSORY AND SPECIALTY SHOPS (BMG INFERRED DEFINITION)	259
26	10222016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	FLORISTS (BMG INFERRED DEFINITION)	200
26	10242016	PERSONAL SERVICES	PERSONAL SERVICES	LEGAL SERVICES AND ATTORNEYS 	41
26	10242016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	DETECTIVE AGENCIES, PROTECTIVE AGENCIES, AND SECURITY SERVICES, INCLUDING ARMORED CARS, GUARD DOGS	263
26	10302016	AUTO	AUTO / GAS	ANSA INTERNATIONAL	33
26	10302016	UTILITIES	UTILITIES / TELECOM	GAS ANDOTHER SERVICES COMBINED	116
26	11062016	LUGGAGE	RETAIL / DEPARTMENT STORES	Digital Goods - Large Digital Goods Merchant	277
26	11102016	RETAIL	RETAIL / DEPARTMENT STORES	RETAIL (BMG INFERRED DEFINITION)	207
26	11102016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	22
26	11102016	PHARMACY	HEALTHCARE / PHARMACY	MEDICAL SERVICES (BMG INFERRED DEFINITION)	87
26	11102016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	SPORTING GOODS STORES 	128
26	11132016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - FEDERAL SAVINGS BANKS (BMG INFERRED DEFINITION)	324
26	11142016	HOTEL/MOTEL	LODGING	CP (CANADIAN PACIFIC	1027
26	11152016	INSURANCE	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - MANUAL CASH DISBURSEMENTS	379
26	11152016	AUTO	AUTO / GAS	GODFREY NATIONAL	60
26	11262016	TELECOM	UTILITIES / TELECOM	TELEPHONE COMMUNICATIONS, EXCEPT RATIOTELEPHONE	64
26	11262016	PERSONAL SERVICES	PERSONAL SERVICES	BEAUTY AND BARBER SHOPS 	101
26	11272016	FAST FOOD	RESTAURANTS	BAKERY PRODUCTS	216
26	11272016	HOT FILE	OTHER	UNKNOWN	57
26	11272016	GAMBLING	ENTERTAINMENT	CAMERA AND PHOTOGRAPHIC SUPPLY STORES 	395
26	11272016	GAMBLING	ENTERTAINMENT	VIDEO GAME ARCADES/ESTABLISHMENTS 	309
26	11292016	RETAIL	RETAIL / DEPARTMENT STORES	WOMENS ACCESSORY AND SPECIALTY SHOPS (BMG INFERRED DEFINITION)	158
26	11302016	VEHICLE RENTAL	AUTO / GAS	SHOWCASE RENTAL CARS	33
26	12112016	RESTAURANTS	RESTAURANTS	BAKERY PRODUCTS	116
26	12162016	GIFTS	RETAIL / DEPARTMENT STORES	JEWELRY, PRECIOUS METAL	102
26	12162016	TRAVEL	AIRLINES / TRANSPORTATION	TRAVEL AGENCIES AND TOUR OPERATORS 	1821
26	12192016	RECREATION	ENTERTAINMENT	TRAILER PARKS AND CAMPGROUNDS 	426
26	12202016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	FLORISTS 	219
26	12202016	EDUCATION	EDUCATION	COLLEGES, UNIVERSITIES, PROFESSIONAL SCHOOLS, JUNIOR COLLEGES	7291
26	12212016	FURNISHINGS	HOUSEHOLD	DRAPERY, WINDOW COVERING, AND UPHOLSTERY STORES 	51
26	12212016	VARIETY STORES	RETAIL / DEPARTMENT STORES	MUSIC STORES MUSICAL INSTRUMENTS, PIANOS, AND SHEET MUSIC	122
26	12262016	EDUCATION	EDUCATION	ELEMENTARY AND SECONDARY SCHOOLS (BMG INFERRED DEFINITION)	4089
26	12282016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - FEDERAL SAVINGS BANKS (BMG INFERRED DEFINITION)	367
26	12282016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	NON-FINANCIAL INSTITUTIONS, FOREIGN CURRENCY, MONEY ORDERS (NOT WIRE TRANSFER), TRAVELERS CHEQUES	398
26	12292016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	FURRIERS AND FUR SHOPS 	163
26	12302016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	26
26	12302016	BARS	ENTERTAINMENT	STAMP AND COIN STORES 	257
27	7022016	ELECTRONICS	RETAIL / DEPARTMENT STORES	COMPUTER PROGRAMMING, DATA PROCESSING, AND INTEGRATED SYSTEMS DESIGN SERVICES	118
27	7022016	HOBBIES	ENTERTAINMENT	MOTION PICTURE THEATERS (BMG INFERRED DEFINITION)	250
27	7022016	EDUCATION	EDUCATION	SCHOOLS AND EDUCATIONAL SERVICES (NOT ELSEWHERE CLASSIFIED)	4416
27	7022016	BARS	ENTERTAINMENT	VIDEO GAME ARCADES/ESTABLISHMENTS 	400
27	7102016	TRANSPORTATION	AIRLINES / TRANSPORTATION	MIDDLE EAST AIR	2043
27	7102016	RECREATION   	ENTERTAINMENT	Media, Books, Movies, Music	383
27	7132016	VARIETY STORES	RETAIL / DEPARTMENT STORES	WOMENS ACCESSORY AND SPECIALTY SHOPS (BMG INFERRED DEFINITION)	213
27	7142016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	TYPEWRITER STORES, SALES, RENTALS, SERVICE	100
27	7142016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	27
27	7192016	PERSONAL SERVICES	PERSONAL SERVICES	DATING AND ESCORT SERVICES 	37
27	7192016	HOTEL/MOTEL	LODGING	LADBROKE HOTELS	953
27	7192016	GROCERIES	GROCERIES	GROCERY STORES AND SUPERMARKETS 	215
27	7222016	AIRLINES	AIRLINES / TRANSPORTATION	AIR NEW ZEALAND	1001
27	7262016	ALCOHOL	GROCERIES	PACKAGE STORES BEER, WINE AND LIQUOR (BMG INFERRED DEFINITION)	236
27	7282016	PHARMACY	HEALTHCARE / PHARMACY	HOSPITALS	66
27	8032016	HEALTHCARE	HEALTHCARE / PHARMACY	ORTHOPEDIC GOODS - PROSTHETIC DEVICES 	50
27	8032016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	RETURNED ITEM ADJUST, CASHIER CHECK REFUND, UNPOSTED ITEM,OR ID PROTECTION (BMG INFERRED DEFINITION)	281
27	8032016	RECREATION	ENTERTAINMENT	ARTISTS SUPPLY AND CRAFT SHOPS 	475
27	8042016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	INSURANCE AGENTS, BROKERS AND SERVICE	286
27	8042016	PHARMACY	HEALTHCARE / PHARMACY	OSTEOPATHS 	49
27	8082016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	FLORISTS (BMG INFERRED DEFINITION)	247
27	8082016	TRANSPORTATION	AIRLINES / TRANSPORTATION	US AIRWAYS	1973
27	8102016	ANTIQUES	RETAIL / DEPARTMENT STORES	NEWS DEALERS AND NEWSSTANDS 	174
27	8112016	TAX	TAX	TAX PAYMENTS 	28
27	8142016	GAS	AUTO / GAS	AUTOMOBILE ASSOCIATIONS 	52
27	8152016	RESTAURANTS	RESTAURANTS	DAIRY PRODUCTS STORES 	84
27	9012016	INSURANCE	INSURANCE / FINANCIAL SERVICES	CONSUMER CREDIT REPORTING AGENCIES 	297
27	9012016	AIRLINES	AIRLINES / TRANSPORTATION	AEROMEXICO	828
27	9012016	AIRLINES	AIRLINES / TRANSPORTATION	QANTAS	1798
27	9042016	PERSONAL SERVICES	PERSONAL SERVICES	LAUNDRIES - FAMILY AND COMMERCIAL 	59
27	9042016	HOTEL/MOTEL	LODGING	GARDEN PLACE HOTEL	881
27	9042016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	SPORTING GOODS STORES 	134
27	9072016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	35
27	9072016	JEWELRY	RETAIL / DEPARTMENT STORES	RETAIL (BMG INFERRED DEFINITION)	113
27	9072016	CLOTHES	RETAIL / DEPARTMENT STORES	BOOKS, PERIODICALS AND NEWSPAPERS 	192
27	9082016	RECREATION	ENTERTAINMENT	MOTION PICTURE AND VIDEO TAPE PRODUCTION AND DISTRIBUTION 	176
27	9082016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	MISCELLANEOUS APPAREL AND ACCESSORY SHOPS 	270
27	9092016	INSURANCE	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER - BANK (BMG INFERRED DEFINITION)	378
27	9152016	ALCOHOL	GROCERIES	PACKAGE STORES BEER, WINE, AND LIQUOR 	183
27	9162016	RETAIL	RETAIL / DEPARTMENT STORES	FLORISTS SUPPLIES, NURSERY STOCK AND FLOWERS 	139
27	9162016	VEHICLE RENTAL	AUTO / GAS	AUTOMATED FUEL DISPENSERS 	27
27	9162016	ALCOHOL	GROCERIES	FREEZER AND LOCKER MEAT PROVISIONERS 	195
27	9192016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	ELECTRONICS STORES 	136
27	9192016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	27
27	9192016	VARIETY STORES	RETAIL / DEPARTMENT STORES	VIDEO, GAME VIDEO AMUSEMENT GAME SUPPLIES 	288
27	9212016	BARS	ENTERTAINMENT	SPORTING AND RECREATIONAL CAMPS 	524
27	9252016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - COMBINATION CATALOG AND RETAIL MERCHANT	73
27	9252016	RESTAURANTS	RESTAURANTS	FAST FOOD RESTAURANTS 	151
27	9252016	UTILITIES	UTILITIES / TELECOM	CABLE AND OTHER PAY TELEVISION SERVICES	107
27	9292016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	REAL ESTATE AGENTS AND MANAGERS RENTALS 	294
27	10012016	GAS	AUTO / GAS	AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED	47
27	10012016	TAX	TAX	TAX PAYMENTS 	23
27	10032016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	17
27	10032016	VEHICLE RENTAL	AUTO / GAS	GODFREY NATIONAL	70
27	10042016	VARIETY STORES	RETAIL / DEPARTMENT STORES	SHOE STORES	139
27	10072016	LEGAL	PERSONAL SERVICES	COURT COSTS, INCLUDING ALIMONY AND CHILD SUPPORT 	94
27	10072016	VEHICLE RENTAL	AUTO / GAS	AUTOMATED FUEL DISPENSERS 	25
27	10072016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	SPORTING GOODS STORES 	280
27	10112016	VEHICLE RENTAL	AUTO / GAS	AVIS RENT-A-CAR	44
27	10112016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	FLORISTS 	193
27	10152016	JEWELRY	RETAIL / DEPARTMENT STORES	PAWN SHOPS 	230
27	10152016	DIRECT MARKETING	HOUSEHOLD	FURNITURE-REUPHOLSTERY, REPAIR, AND REFINISHING 	35
27	10152016	VEHICLE RENTAL	AUTO / GAS	DOLLAR RENT-A-CAR	34
27	10182016	JEWELRY	RETAIL / DEPARTMENT STORES	SPORTS AND RIDING APPAREL STORES 	254
27	10182016	COMPUTERS	RETAIL / DEPARTMENT STORES	NONDURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	139
27	10182016	DIRECT MARKETING	HOUSEHOLD	FIREPLACES, FIREPLACE SCREENS, ACCESSORIES STORES	54
27	10182016	ELECTRONICS	RETAIL / DEPARTMENT STORES	WOMENS READY-TO-WEAR STORES 	253
27	10192016	GOVERNMENT SERVICES	OTHER	WHOLESALE DISTRIBUTORS AND MANUFACTURERS (BMG INFERRED DEFINITION)	42
27	10202016	APPLIANCES	RETAIL / DEPARTMENT STORES	SHOE STORES 	297
27	10202016	HOBBIES	ENTERTAINMENT	Digital Goods - Games	277
27	10202016	DIRECT MARKETING	HOUSEHOLD	FLOOR COVERING STORES 	67
27	10202016	USED ITEMS	OTHER	MISCELLANEOUS STORES (BMG INFERRED DEFINITION)	62
27	10242016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	MENS AND BOYS CLOTHING AND ACCESSORIES STORES 	264
27	10262016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	SWIMMING POOLS - SALES AND SERVICE 	191
27	10292016	COMPUTERS	RETAIL / DEPARTMENT STORES	BOOKS, PERIODICALS AND NEWSPAPERS 	196
27	10302016	TRANSPORTATION	AIRLINES / TRANSPORTATION	BROCKWAY AIR	1517
27	11052016	PERSONAL SERVICES	PERSONAL SERVICES	MASSAGE PARLORS MASSAGE PARLORS 	106
27	11062016	HOT FILE	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED) 	53
27	11122016	DIRECT MARKETING	HOUSEHOLD	FURNITURE, HOME FURNISHINGS AND EQUIPMENT STORES, EXCEPT APPLIANCES	27
27	11122016	RECREATION	ENTERTAINMENT	CRAFTS STORES (BMG INFERRED DEFINITION)	375
27	11162016	ELECTRONICS	RETAIL / DEPARTMENT STORES	SPORTS AND RIDING APPAREL STORES 	207
27	11172016	INSURANCE	INSURANCE / FINANCIAL SERVICES	CONSUMER CREDIT REPORTING AGENCIES 	152
27	11202016	COMPUTERS	RETAIL / DEPARTMENT STORES	MISCELLANEOUS AND SPECIALTY RETAIL STORES 	113
27	11202016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	MISCELLANEOUS BUSINESS CREDIT INSTITUTIONS	253
27	11202016	ENTERTAINMENT	ENTERTAINMENT	SPORTING AND RECREATIONAL CAMPS 	496
27	11252016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER - ONLINE DEBIT CARD (BMG INFERRED DEFINITION)	414
27	11262016	VEHICLE RENTAL	AUTO / GAS	AUTOMATE	57
27	11282016	OTHER	OTHER	AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)	79
27	11282016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	HOME SUPPLY WAREHOUSE STORES 	1055
27	11282016	RETAIL	RETAIL / DEPARTMENT STORES	JEWELRY, PRECIOUS METAL	189
27	11292016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	DURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	130
27	11302016	LUGGAGE	RETAIL / DEPARTMENT STORES	RETAIL (BMG INFERRED DEFINITION)	229
27	12072016	HOTEL/MOTEL	LODGING	FRANKENMUTH BAVARIAN	410
27	12072016	GOVERNMENT SERVICES	OTHER	UNKNOWN	71
27	12082016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	U.S. GOVERNMENT U.S. FEDERAL GOVERNMENT AGENCIES OR DEPARTMENTS 	52
27	12082016	DIRECT MARKETING	HOUSEHOLD	HOUSEHOLD APPLIANCE STORES 	46
27	12082016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES 	39
27	12112016	GAMBLING	ENTERTAINMENT	RECREATION SERVICES NOT ELSEWHERE CLASSIFIED 	360
27	12112016	EDUCATION	EDUCATION	VOCATIONAL AND TRADE SCHOOLS 	3560
27	12112016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	PIECE GOODS, NOTIONS, AND OTHER DRY GOODS 	171
27	12152016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	AUTOMATED REFERRAL SERVICE N/A	252
27	12152016	HOT FILE	OTHER	BUSINESS SERVICES (BMG INFERRED DEFINITION)	78
27	12152016	DIRECT MARKETING	HOUSEHOLD	HOME FURNISHING SPECIALTY STORES 	73
27	12152016	DURABLES	RETAIL / DEPARTMENT STORES	WOMENS ACCESSORY AND SPECIALTY SHOPS (BMG INFERRED DEFINITION)	287
27	12202016	OTHER	OTHER	UNKNOWN	87
27	12202016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	MISCELLANEOUS BUSINESS CREDIT INSTITUTIONS	235
27	12212016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	MENS AND WOMENS CLOTHING STORES 	136
27	12222016	GROCERIES	GROCERIES	GROCERY STORES AND SUPERMARKETS	266
27	12232016	BARS	ENTERTAINMENT	MOTION PICTURE THEATERS 	375
27	12242016	PERSONAL SERVICES	PERSONAL SERVICES	COURT COSTS, INCLUDING ALIMONY AND CHILD SUPPORT 	78
27	12252016	GROCERIES	GROCERIES	PACKAGE STORES BEER, WINE, AND LIQUOR 	168
27	12262016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	CIGAR STORES AND STANDS 	127
27	12302016	PERSONAL SERVICES	PERSONAL SERVICES	BUYING AND SHOPPING SERVICES AND CLUBS 	68
27	12302016	HOT FILE	OTHER	AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)	39
27	12312016	RECREATION	ENTERTAINMENT	MARINAS, MARINE SERVICE, AND SUPPLIES 	346
27	12312016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	WIRE TRANSFER MONEY ORDERS	295
28	7012016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	JEWELRY, SILVERWARE AND PLATED WARE	197
28	7012016	FURNISHINGS	HOUSEHOLD	FURNITURE, HOME FURNISHINGS AND EQUIPMENT STORES, EXCEPT APPLIANCES	35
28	7052016	GAS	AUTO / GAS	MILLEVILLE RENT-A-CAR	44
28	7072016	LEGAL	PERSONAL SERVICES	BAIL AND BOND PAYMENTS 	74
28	7072016	TRANSPORTATION	AIRLINES / TRANSPORTATION	NORDAIR	1585
28	7102016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	CHILDRENS AND INFANTS WEAR STORES 	278
28	7102016	UTILITIES	UTILITIES / TELECOM	TELEPHONE COMMUNICATIONS, EXCEPT RATIOTELEPHONE	71
28	7102016	JEWELRY	RETAIL / DEPARTMENT STORES	TYPEWRITER STORES, SALES, RENTALS, SERVICE	186
28	7102016	RECREATION	ENTERTAINMENT	BOAT RENTALS AND LEASING 	199
28	7112016	AUTO	AUTO / GAS	AUTOMOTIVE BODY REPAIR SHOPS 	34
28	7112016	DURABLES	RETAIL / DEPARTMENT STORES	DEPARTMENT STORES 	189
28	7112016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	Digital Goods - Applications (Excludes Games)	295
28	7112016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	MISCELLANEOUS REPAIR SHOPS AND RELATED SERVICES 	201
28	7152016	GAMBLING	ENTERTAINMENT	BILLIARD AND POOL ESTABLISHMENTS 	355
28	7172016	AUTO	AUTO / GAS	AUTOHANSA RENT-A-CAR	57
28	7172016	HOBBIES	ENTERTAINMENT	COMMERCIAL PHOTOGRAPHY, ART, AND GRAPHICS 	229
28	7172016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	ANTIQUE SHOPS SALES, REPAIRS, AND SESTORATION SERVICES	133
28	7172016	PERSONAL SERVICES	PERSONAL SERVICES	FINES 	107
28	7182016	BARS	ENTERTAINMENT	DRINKING PLACES (ALCOHOLIC BEVERAGES) BARS, TAVERNS,NIGHTCLUBS, COCKTAIL LOUNGES, AND DISCOTHEQUES	505
28	7212016	TRAVEL	AIRLINES / TRANSPORTATION	EGYPTAIR	936
28	7222016	ANTIQUES	RETAIL / DEPARTMENT STORES	SHOE STORES	106
28	7252016	USED ITEMS	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED)	68
28	7282016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	BUSINESS SERVICES (BMG INFERRED DEFINITION)	56
28	7282016	TRAVEL	AIRLINES / TRANSPORTATION	OLYMPIC	2025
28	7292016	TELECOM	UTILITIES / TELECOM	VISAPHONE	78
28	7312016	APPLIANCES	RETAIL / DEPARTMENT STORES	WHOLESALE CLUBS 	209
28	7312016	ELECTRONICS	RETAIL / DEPARTMENT STORES	DEPARTMENT STORES 	181
28	8052016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	CLOTHING STORES (BMG INFERRED DEFINITION)	257
28	8072016	FURNISHINGS	HOUSEHOLD	DIRECT MARKETING - CONTINUITY/SUBSCRIPTION MERCHANT	34
28	8092016	AUTO	AUTO / GAS	THRIFTY RENT-A-CAR	46
28	8092016	HOTEL/MOTEL	LODGING	MERIDIEN	789
28	8092016	RECREATION	ENTERTAINMENT	THEATRICAL PRODUCERS (EXCEPT MOTION PICTURES) AND TICKET AGENCIES	345
28	8102016	GAMBLING	ENTERTAINMENT	AMUSEMENT PARKS, CIRCUSES, CARNIVALS, AND FORTUNE TELLERS 	442
28	8132016	PHARMACY	HEALTHCARE / PHARMACY	ORTHOPEDIC GOODS - PROSTHETIC DEVICES 	56
28	8132016	GAMBLING	ENTERTAINMENT	RELIGIOUS GOODS STORES RELIGIOUS GOODS STORES 	416
28	8132016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	GLASSWARE/CRYSTAL STORES 	114
28	8152016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - MERCHANDISE AND SERVICES 	193
28	8162016	ENTERTAINMENT	ENTERTAINMENT	BILLIARD AND POOL ESTABLISHMENTS 	374
28	8222016	FURNISHINGS	HOUSEHOLD	FURNITURE-REUPHOLSTERY, REPAIR, AND REFINISHING 	42
28	8222016	BARS	ENTERTAINMENT	PHOTOGRAPHIC STUDIOS 	354
28	8222016	BARS	ENTERTAINMENT	BANDS, ORCHESTRAS, AND MISCELLANEOUS ENTERTAINERS NOT ELSEWHERE CLASSIFIED	315
28	8222016	VARIETY STORES	RETAIL / DEPARTMENT STORES	GIFT, CARD, NOVELTY AND SOUVENIR SHOPS 	163
28	8262016	RETAIL	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	165
28	8272016	JEWELRY	RETAIL / DEPARTMENT STORES	CIGAR STORES AND STANDS 	204
28	8272016	GAS	AUTO / GAS	TOWING SERVICES 	25
28	8272016	GIFTS	RETAIL / DEPARTMENT STORES	CIGAR STORES AND STANDS 	295
28	8272016	OTHER	OTHER	UK SUPERMARKETS HOT FILE	42
28	9012016	LUGGAGE	RETAIL / DEPARTMENT STORES	FAMILY CLOTHING STORES 	230
28	9042016	GROCERIES	GROCERIES	GROCERY STORES AND SUPERMARKETS (BMG INFERRED DEFINITION)	219
28	9042016	HOT FILE	OTHER	WHOLESALE DISTRIBUTORS AND MANUFACTURERS (BMG INFERRED DEFINITION)	75
28	9062016	UTILITIES	UTILITIES / TELECOM	CABLE AND OTHER PAY TELEVISION SERVICES	76
28	9092016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	ANTIQUE SHOPS SALES, REPAIRS, AND SESTORATION SERVICES	284
28	9092016	OTHER	OTHER	NONCLASSIFIABLE ESTABLISHMENTS	68
28	9102016	RESTAURANTS	RESTAURANTS	CEREAL BREAKFAST FOODS	149
28	9152016	VEHICLE RENTAL	AUTO / GAS	RESERVE RENT-A-CAR	28
28	9152016	HOTEL/MOTEL	LODGING	CLUB MED	435
28	9172016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	DIRECT MARKETING - INSURANCE SERVICES 	366
28	9182016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	CHILDRENS AND INFANTS WEAR STORES 	152
